miRNA_id	Chromosome	Strand	Start	End	panTro6	gorGor6	ponAbe3	macFas5	calJac3	mm39	rn6	canFam5	bosTau9	galGal6
hsa-mir-501	chrX	+	50009722	50009805	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-5010	chr17	+	42514188	42514307	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5011	chr18	+	67081584	67081686	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-502	chrX	+	50014598	50014683	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-503	chrX	-	134546328	134546398	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-504	chrX	-	138667711	138667793	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
hsa-mir-5047	chr17	-	64501214	64501313	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-505	chrX	-	139924148	139924231	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-506	chrX	-	147230720	147230843	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-507	chrX	-	147230984	147231077	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-508	chrX	-	147236913	147237027	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5087	chr1	-	148334479	148334554	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5088	chr19	+	49682117	49682195	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
hsa-mir-5089	chr17	+	46973017	46973100	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-509-1	chrX	-	147260532	147260625	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-509-2	chrX	-	147258760	147258850	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-509-3	chrX	-	147259652	147259726	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5090	chr7	+	102465742	102465826	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5091	chr4	+	13627865	13627957	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5092	chr3	-	125151465	125151552	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5093	chr16	-	85306226	85306325	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5094	chr15	-	89850637	89850721	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-510	chrX	-	147272335	147272408	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5100	chr10	+	42997563	42997681	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-511	chr10	+	17845107	17845193	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-512-1	chr19	+	53666679	53666762	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-512-2	chr19	+	53669157	53669254	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-513a-1	chrX	-	147213463	147213591	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-513a-2	chrX	-	147225826	147225952	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-513b	chrX	-	147199044	147199127	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-513c	chrX	-	147189704	147189787	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-514a-1	chrX	-	147279247	147279344	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-514a-2	chrX	-	147281943	147282030	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-514a-3	chrX	-	147284641	147284728	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-514b	chrX	-	147250151	147250230	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-515-1	chr19	+	53679003	53679085	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-515-2	chr19	+	53685009	53685091	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-516a-1	chr19	+	53756741	53756830	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-516a-2	chr19	+	53761133	53761222	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-516b-1	chr19	+	53736845	53736934	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-516b-2	chr19	+	53725442	53725526	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-517a	chr19	+	53712268	53712354	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-517b	chr19	+	53721076	53721142	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-517c	chr19	+	53741313	53741407	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5186	chr3	-	151565876	151565995	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5187	chr1	+	161227186	161227261	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5188	chr12	+	124915547	124915659	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5189	chr16	+	88468918	88469031	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-518a-1	chr19	+	53731006	53731090	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-518a-2	chr19	+	53739333	53739419	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-518b	chr19	+	53702737	53702819	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-518c	chr19	+	53708735	53708835	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-518d	chr19	+	53734877	53734963	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-518e	chr19	+	53729838	53729925	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-518f	chr19	+	53700015	53700101	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5190	chr18	+	13459947	13460026	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5191	chr1	+	201719508	201719627	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5192	chr2	+	62205826	62205917	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5193	chr3	-	49806137	49806245	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5194	chr8	-	130008334	130008453	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5195	chr14	-	106850885	106850999	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5196	chr19	+	35345513	35345627	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5197	chr5	+	143679860	143679971	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-519a-1	chr19	+	53752397	53752481	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-519a-2	chr19	+	53762344	53762430	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-519b	chr19	+	53695213	53695293	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-519c	chr19	+	53686469	53686555	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-519d	chr19	+	53713347	53713434	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-519e	chr19	+	53679940	53680023	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-520a	chr19	+	53690881	53690965	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-520b	chr19	+	53701227	53701287	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-520c	chr19	+	53707453	53707539	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-520d	chr19	+	53720096	53720182	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-520e	chr19	+	53675711	53675797	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-520f	chr19	+	53682159	53682245	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-520g	chr19	+	53722166	53722255	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-520h	chr19	+	53742512	53742599	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-521-1	chr19	+	53748636	53748722	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-521-2	chr19	+	53716594	53716680	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-522	chr19	+	53751211	53751297	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-523	chr19	+	53698385	53698471	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-524	chr19	+	53711002	53711088	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-525	chr19	+	53697533	53697617	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-526a-1	chr19	+	53706252	53706336	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-526a-2	chr19	+	53726922	53726986	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-526b	chr19	+	53694393	53694475	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-527	chr19	+	53754018	53754102	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-532	chrX	+	50003148	50003238	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-539	chr14	+	101047321	101047398	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-541	chr14	+	101064495	101064578	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
hsa-mir-542	chrX	-	134541341	134541437	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-543	chr14	+	101031987	101032064	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-544a	chr14	+	101048658	101048748	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
hsa-mir-544b	chr3	+	124732439	124732516	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-545	chrX	-	74287104	74287209	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
hsa-mir-548a-1	chr6	+	18571784	18571880	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548a-2	chr6	+	135239160	135239256	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548a-3	chr8	-	104484369	104484465	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548aa-1	chr8	+	123348034	123348130	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548aa-2	chr17	+	67471489	67471585	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ab	chr3	-	103524033	103524116	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ac	chr1	-	116560024	116560111	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ad	chr2	+	35471405	35471486	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ae-1	chr2	+	184378975	184379044	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ae-2	chr5	-	58530043	58530109	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ag-1	chr4	+	60922619	60922684	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ag-2	chr20	+	60564562	60564625	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ah	chr4	+	76575551	76575626	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ai	chr6	+	99124609	99124696	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548aj-1	chr6	-	132115192	132115263	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548aj-2	chrX	-	38023895	38023986	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ak	chr10	-	12130760	12130816	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548al	chr11	+	74399237	74399333	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548am	chrX	-	16627012	16627085	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548an	chrX	+	106639814	106639896	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ao	chr8	-	41271048	41271143	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ap	chr15	+	85825635	85825730	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548aq	chr3	-	185767847	185767904	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ar	chr13	+	114244505	114244561	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548as	chr13	+	92490163	92490220	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548at	chr17	+	42494773	42494830	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548au	chr9	+	93594841	93594894	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548av	chr18	-	72853321	72853382	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548aw	chr9	+	132945707	132945771	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ax	chrX	-	11318614	11318686	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ay	chr3	-	32506283	32506389	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548az	chr8	+	119325171	119325265	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548b	chr6	-	119069047	119069143	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548ba	chr2	+	49059603	49059658	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548bb	chr3	-	60617805	60617870	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548bc	chr17	+	39297400	39297509	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548c	chr12	+	64622509	64622605	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548d-1	chr8	-	123348034	123348130	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548d-2	chr17	-	67471489	67471585	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548e	chr10	+	110988926	110989013	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548f-1	chr10	-	54607874	54607957	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548f-2	chr2	-	212426263	212426360	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548f-3	chr5	-	110513829	110513915	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548f-4	chr7	-	147378017	147378121	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548f-5	chrX	-	32641474	32641559	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548g	chr4	-	147344629	147344717	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548h-1	chr14	-	64095024	64095125	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548h-2	chr16	-	11306440	11306527	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548h-3	chr17	-	13543529	13543646	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548h-4	chr8	-	27048853	27048963	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548h-5	chr6	+	131792172	131792231	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548i-1	chr3	-	125790404	125790552	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548i-2	chr4	-	9556168	9556316	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548i-3	chr8	-	8088941	8089089	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548i-4	chrX	-	84225752	84225828	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548j	chr22	-	26555212	26555323	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548k	chr11	+	70283955	70284070	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548l	chr11	-	94466495	94466580	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548m	chrX	-	95063141	95063226	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548n	chr7	-	34940760	34940834	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548o	chr7	-	102405742	102405855	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
hsa-mir-548o-2	chr20	+	38516563	38516632	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548p	chr5	-	100816482	100816565	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548q	chr10	-	12725254	12725353	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548s	chr2	+	11767444	11767525	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548t	chr4	+	173268160	173268233	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548u	chr6	+	57390132	57390212	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548v	chr8	-	17681578	17681657	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548w	chr16	+	26025237	26025310	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548x	chr21	-	18686090	18686164	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548x-2	chr13	-	65966330	65966429	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548y	chr14	-	47760995	47761104	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-548z	chr12	-	64622509	64622605	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-549a	chr15	-	80841978	80842073	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-550a-1	chr7	+	30289794	30289890	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-550a-2	chr7	+	32732981	32733077	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-550a-3	chr7	-	29680734	29680828	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-550b-1	chr7	-	30289794	30289890	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-550b-2	chr7	-	32732981	32733077	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-551a	chr1	-	3560695	3560790	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-551b	chr3	+	168551854	168551949	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
hsa-mir-552	chr1	-	34669599	34669694	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-553	chr1	+	100281241	100281308	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-554	chr1	+	151545796	151545891	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-555	chr1	-	155346350	155346445	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
hsa-mir-556	chr1	+	162342546	162342640	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-557	chr1	+	168375524	168375621	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5571	chr22	+	22886267	22886379	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5572	chr15	+	80581103	80581239	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-5579	chr11	-	79422169	79422226	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
hsa-mir-558	chr2	+	32532153	32532246	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
