"","seqnames","start","end","width","strand","type","log_kd","p3.score","note","ORF","symbol.x","V3","logFC","logCPM","LR","PValue","FDR","medianLength","gene_name","repression","8mer","7mer","6mer","non-canonical","ORF.canonical","ORF.non-canonical","symbol.y","gene_id"
"11855","ENST00000374294",628,635,8,"*","7mer-a1",-3473,0,"-",FALSE,"DNAJC25-GNG10","ENSG00000244115.1",-0.0200442482013231,3.63555468110245,0.0138754808224251,0.906230700834754,1,773.966,"DNAJC25-GNG10",-0.417515623385501,0,1,0,0,0,0,"DNAJC25-GNG10","ENSG00000244115"
"12138","ENST00000375759",7159,7166,8,"*","7mer-a1",-3473,4,"-",TRUE,"SPEN","ENSG00000065526.12",0.148925188274374,3.76470228348738,0.866285985665825,0.351985560976474,1,12346.285,"SPEN",-0.775792104494285,0,0,0,0,5,0,"SPEN","ENSG00000065526"
"13006","ENST00000380281",952,959,8,"*","7mer-a1",-3473,0,"-",TRUE,"PRPF40B","ENSG00000110844.14",-0.31481211470738,2.3797668958993,0.857744260409776,0.354370715083225,1,3093.975,"PRPF40B",-0.355329685203884,0,0,1,0,2,0,"PRPF40B","ENSG00000110844"
"13330","ENST00000382226",3435,3442,8,"*","7mer-a1",-3473,0,"-",FALSE,"LCORL","ENSG00000178177.17",-0.317101652021424,2.36035105654677,1.25038278446667,0.263479380121779,1,3288.0335,"LCORL",-0.615006483583597,0,1,1,0,0,0,"LCORL","ENSG00000178177"
"13418","ENST00000383314",5913,5920,8,"*","6mer",-3473,0,"-",FALSE,"RNMT","ENSG00000101654.18",0.560705640909194,2.78158552821979,3.93802634099753,0.047206130685014,0.99634356821148,5538.607,"RNMT",-0.800513534159908,0,0,3,0,1,0,"RNMT","ENSG00000101654"
"13619","ENST00000389980",1749,1756,8,"*","7mer-m8",-3473,4,"-",TRUE,"SPTBN1","ENSG00000115306.16",-0.715167528302587,3.26153367708073,0.785491094001166,0.375467011408257,1,1948.6775,"SPTBN1",-0.124653112736922,0,0,0,0,1,0,"SPTBN1","ENSG00000115306"
"14207","ENST00000394480",8897,8904,8,"*","6mer",-3473,2,"-",FALSE,"NTRK3","ENSG00000140538.17",1.22423021804683,2.64086183601667,0.710663375638386,0.399223675199608,1,19016.403,"NTRK3",-2.06650741808055,0,5,6,0,0,0,"NTRK3","ENSG00000140538"
"14320","ENST00000394885",5979,5986,8,"*","7mer-a1",-3473,0,"-",FALSE,"RCN2","ENSG00000117906.14",0.0342192073422087,5.88592205392809,0.109677579231606,0.740511506187626,1,5060.892,"RCN2",-0.743619941621053,0,2,0,0,0,0,"RCN2","ENSG00000117906"
"15059","ENST00000398631",862,869,8,"*","7mer-a1",-3473,0,"-",TRUE,"PCDHA12","ENSG00000251664.5",-0.0883891232293946,4.48347385855945,0.122337594764089,0.726512879603473,1,4667.6315,"PCDHA12",-0.319577670621346,0,0,1,0,1,0,"PCDHA12","ENSG00000251664"
"15302","ENST00000400405",961,968,8,"*","6mer",-3473,0,"-",FALSE,"SIAH3","ENSG00000215475.5",-0.0995027055889017,3.92206606129426,0.195731605164637,0.658188458037012,1,6739.363,"SIAH3",-0.857184635975023,0,1,2,0,0,0,"SIAH3","ENSG00000215475"
"15637","ENST00000404895",5542,5549,8,"*","6mer",-3473,0,"-",FALSE,"UNC5D","ENSG00000156687.11",-0.181777455542802,1.93863453626419,0.13492702393196,0.713377249514698,1,8244.988,"UNC5D",-0.665473796840191,0,0,2,0,0,0,"UNC5D","ENSG00000156687"
"16287","ENST00000412055",1059,1066,8,"*","7mer-m8",-3473,0,"-",TRUE,"PRRT3","ENSG00000163704.12",0.146432387312172,2.74595907996472,0.478433398723224,0.489132780805714,1,2958.5735,"PRRT3",-0.31361287821194,0,0,1,0,1,0,"PRRT3","ENSG00000163704"
"18271","ENST00000442253",2550,2557,8,"*","6mer",-3473,0,"-",FALSE,"PAQR8","ENSG00000170915.9",0.173169601392633,3.19566956865452,0.0174394764805079,0.894937933536516,1,4222.3645,"PAQR8",-1.04248121248732,1,0,1,0,0,0,"PAQR8","ENSG00000170915"
"19196","ENST00000455836",174,181,8,"*","7mer-a1",-3473,3,"-",TRUE,"ERP29","ENSG00000089248.7",-0.236459904451222,5.27932790518339,2.39086758627505,0.122045878837819,1,1060.336,"ERP29",-0.118845540481934,0,0,0,0,1,0,"ERP29","ENSG00000089248"
"20851","ENST00000508784",6700,6707,8,"*","7mer-a1",-3473,0,"-",FALSE,"ZNF827","ENSG00000151612.18",0.171462969064549,3.31831610685907,0.407045876032683,0.523472723025794,1,7301.23,"ZNF827",-0.417515623385501,0,1,0,0,0,0,"ZNF827","ENSG00000151612"
"21375","ENST00000519065",967,974,8,"*","6mer",-3473,0,"-",TRUE,"HDAC2","ENSG00000196591.12",-0.157350464854719,4.24640366440049,0.838972929457146,0.359690678786374,1,7854.9475,"HDAC2",-0.966093130999285,0,2,0,0,1,0,"HDAC2","ENSG00000196591"
"21376","ENST00000519108",877,884,8,"*","6mer",-3473,0,"-",TRUE,"HDAC2","ENSG00000196591.12",0.0482726967311531,7.72155502431702,0.0762044456224586,0.782508490279286,1,1527.1505,"HDAC2",-0.102824294465135,0,0,0,0,1,0,"HDAC2","ENSG00000196591"
"21802","ENST00000526991",2734,2741,8,"*","6mer",-3473,0,"-",FALSE,"CHMP1B","ENSG00000255112.3",0.104859412783744,5.97896767107556,1.20715942437953,0.271895421169012,1,2387.122,"CHMP1B",-0.586616224627741,0,0,2,0,0,0,"CHMP1B","ENSG00000255112"
"22132","ENST00000532434",220,227,8,"*","7mer-a1",-3473,0,"-",TRUE,"NELL1","ENSG00000165973.19",0.0423459429187863,3.93392440448821,0.044195036786661,0.833491165920949,1,2207.1745,"NELL1",-0.225077028816518,0,0,0,0,2,0,"NELL1","ENSG00000165973"
"23224","ENST00000548825",1018,1025,8,"*","7mer-a1",-3473,0,"-",TRUE,"PRPF40B","ENSG00000110844.14",0.232529090573871,3.15447494615112,0.738603041590887,0.390108741478787,1,2996.7765,"PRPF40B",-0.355329685203884,0,0,1,0,2,0,"PRPF40B","ENSG00000110844"
"23488","ENST00000554866",847,854,8,"*","7mer-a1",-3473,0,"-",TRUE,"SERPINA5","ENSG00000188488.14",-0.0479742855671464,1.53559896146588,0.00322929395568394,0.954683103734969,1,2002.161,"SERPINA5",-0.102824294465135,0,0,0,0,1,0,"SERPINA5","ENSG00000188488"
"23674","ENST00000558531",589,596,8,"*","7mer-m8",-3473,0,"-",FALSE,"MRPL46","ENSG00000259494.2",-0.307096537528579,1.6328417678233,1.01451838585957,0.313822801669886,1,659.526,"MRPL46",-0.658533332933363,0,1,1,0,0,0,"MRPL46","ENSG00000259494"
"24653","ENST00000585916",10812,10819,8,"*","7mer-a1",-3473,3,"-",FALSE,"PIAS2","ENSG00000078043.16",-0.0524228484920058,1.77543126551792,0.0328879083272149,0.856092676547868,1,9789.9275,"PIAS2",-0.642592442827161,0,1,1,0,1,0,"PIAS2","ENSG00000078043"
"25105","ENST00000592764",3816,3823,8,"*","6mer",-3473,0,"-",FALSE,"RNMT","ENSG00000101654.18",-0.439651728027306,2.76412424750981,2.02764255679498,0.154460036207558,1,3748.7865,"RNMT",-0.800513534159908,0,0,3,0,1,0,"RNMT","ENSG00000101654"
"25960","ENST00000613593",862,869,8,"*","7mer-a1",-3473,0,"-",TRUE,"PCDHA12","ENSG00000251664.5",-0.0494161197367946,5.47997139554044,0.202258990542844,0.652903599496159,1,2164.582,"PCDHA12",-0.102824294465135,0,0,0,0,1,0,"PCDHA12","ENSG00000251664"
"26181","ENST00000615901",1749,1756,8,"*","7mer-m8",-3473,4,"-",TRUE,"SPTBN1","ENSG00000115306.16",0.127750060449798,2.29462232766517,0.0135822421424461,0.9072223067862,1,10154.711,"SPTBN1",-0.341564722126293,0,0,0,0,5,0,"SPTBN1","ENSG00000115306"
"26323","ENST00000617445",1028,1035,8,"*","6mer",-3473,2,"-",FALSE,"CCDC28A","ENSG00000024862.18",-0.0408428587696132,2.62666987279304,0.0363010525815071,0.848895129080689,1,935.36,"CCDC28A",-0.417515623385501,0,0,1,0,0,0,"CCDC28A","ENSG00000024862"
"27069","ENST00000636051",1796,1803,8,"*","7mer-m8",-3473,0,"-",FALSE,"ING5","ENSG00000168395.16",0.126615644473012,2.32140309139027,0.338120045386718,0.560916382545439,1,3914.314,"ING5",-0.417515623385501,0,1,0,0,0,0,"ING5","ENSG00000168395"
"28757","ENST00000652630",2439,2446,8,"*","6mer",-3473,4,"-",FALSE,"CEBPG","ENSG00000153879.9",0.126800410218197,3.17098071269563,0.162339148399765,0.687011987529538,1,2410.3085,"CEBPG",-1.22373731770636,0,1,1,0,0,0,"CEBPG","ENSG00000153879"
"30267","ENST00000679457",9316,9323,8,"*","7mer-a1",-3473,0,"-",TRUE,"AKAP9","ENSG00000127914.19",-0.0155665263110544,1.94227718345452,0.00273825399550187,0.958267081111278,1,11773.9915,"AKAP9",-0.486110677052171,0,0,0,0,2,0,"AKAP9","ENSG00000127914"
"30276","ENST00000679521",9286,9293,8,"*","7mer-a1",-3473,0,"-",TRUE,"AKAP9","ENSG00000127914.19",0.183723749959168,6.45905500762251,5.38214386858484,0.0203438637141946,0.72474039299488,10570.8825,"AKAP9",-0.486110677052171,0,0,0,0,2,0,"AKAP9","ENSG00000127914"
"30404","ENST00000680072",9163,9170,8,"*","7mer-a1",-3473,0,"-",TRUE,"AKAP9","ENSG00000127914.19",1.07135113526023,2.60399445982724,0.325931922962317,0.568064395346266,1,10470.8735,"AKAP9",-0.486110677052171,0,0,0,0,2,0,"AKAP9","ENSG00000127914"
"30528","ENST00000680513",9199,9206,8,"*","7mer-a1",-3473,0,"-",TRUE,"AKAP9","ENSG00000127914.19",-8.66189395724679,2.38887609301968,7.3334363947874,0.00676835305928346,0.456938254753382,10479.567,"AKAP9",-0.486110677052171,0,0,0,0,2,0,"AKAP9","ENSG00000127914"
"3405","ENST00000281513",2824,2831,8,"*","7mer-a1",-3470,0,"-",TRUE,"NBAS","ENSG00000151779.14",0.454182430482859,2.91144239349466,1.16805974600452,0.279800269380439,1,7226.3805,"NBAS",-0.662196660726081,0,0,0,0,4,0,"NBAS","ENSG00000151779"
"6138","ENST00000323557",1599,1606,8,"*","7mer-a1",-3470,0,"-",FALSE,"FBXO9","ENSG00000112146.17",-0.00125989807802654,5.7991063489234,0.000154224804759906,0.990091543365088,1,4064.088,"FBXO9",-1.70706949955205,1,3,3,0,1,0,"FBXO9","ENSG00000112146"
"9062","ENST00000357484",4075,4082,8,"*","7mer-a1",-3470,5,"-",FALSE,"ARPIN","ENSG00000242498.8",-0.0912961651713662,1.52107114695173,0.0852704251933165,0.770278212155722,1,7087.0715,"ARPIN",-1.50977381265421,0,4,2,0,0,0,"ARPIN","ENSG00000242498"
"19095","ENST00000453996",1102,1109,8,"*","7mer-a1",-3470,0,"-",TRUE,"CTU2","ENSG00000174177.13",0.128129605001401,2.84125372491524,0.114134739609019,0.735485020537865,1,1340.2455,"CTU2",-0.102530240091475,0,0,0,0,1,0,"CTU2","ENSG00000174177"
"21270","ENST00000517399",915,922,8,"*","7mer-a1",-3470,0,"-",TRUE,"VASH2","ENSG00000143494.16",-0.105076420312741,3.77631291008543,0.14674092789255,0.701669504965223,1,3325.683,"VASH2",-0.102530240091475,0,0,0,0,1,0,"VASH2","ENSG00000143494"
"21405","ENST00000519602",1301,1308,8,"*","7mer-a1",-3470,0,"-",TRUE,"ENO3","ENSG00000108515.18",0.225483264275923,3.03430540655919,0.504528808460405,0.47751693341567,1,1204.474,"ENO3",-0.102530240091475,0,0,0,0,1,0,"ENO3","ENSG00000108515"
"30567","ENST00000680673",19475,19482,8,"*","7mer-a1",-3470,0,"-",FALSE,"CUL4B","ENSG00000158290.19",-0.151609118755523,2.93443410885782,0.444222520408718,0.505091434058723,1,20635.659,"CUL4B",-1.69342660263206,0,4,5,0,0,0,"CUL4B","ENSG00000158290"
"1040","ENST00000249299",4210,4217,8,"*","6mer",-3469,0,"-",FALSE,"LSM8","ENSG00000128534.8",-0.0219839462484631,4.01094601496958,0.0230670805022282,0.879282761550679,1,8965.2145,"LSM8",-1.3404110785506,0,1,4,0,0,0,"LSM8","ENSG00000128534"
"9139","ENST00000357864",329,336,8,"*","6mer",-3469,0,"-",TRUE,"ZNF655","ENSG00000197343.11",-0.0580352410069543,2.42245160607028,0.0313794825143585,0.859396421443205,1,1038.8405,"ZNF655",-0.102432387703956,0,0,0,0,1,0,"ZNF655","ENSG00000197343"
"12187","ENST00000376021",629,636,8,"*","6mer",-3469,0,"-",FALSE,"TEX30","ENSG00000151287.17",-0.327778174405224,1.94662270440997,0.892878834907838,0.344698361526396,1,631.92,"TEX30",-0.416309146844951,0,0,1,0,0,0,"TEX30","ENSG00000151287"
"12188","ENST00000376029",546,553,8,"*","6mer",-3469,0,"-",FALSE,"TEX30","ENSG00000151287.17",0.0959554483842021,2.20294599010213,0.0950348681717808,0.757871368952656,1,527.0235,"TEX30",-0.416309146844951,0,0,1,0,0,0,"TEX30","ENSG00000151287"
"12192","ENST00000376032",752,759,8,"*","6mer",-3469,0,"-",FALSE,"TEX30","ENSG00000151287.17",0.0483821968420417,1.55789546703493,0.00877477464752197,0.925368309428063,1,832.8795,"TEX30",-0.416309146844951,0,0,1,0,0,0,"TEX30","ENSG00000151287"
"26455","ENST00000618787",2630,2637,8,"*","6mer",-3469,0,"-",FALSE,"ZNF283","ENSG00000167637.18",-0.15547897139235,1.51862392219061,0.224143777672456,0.635900545337782,1,4788.183,"ZNF283",-2.22701795626859,0,1,2,0,10,0,"ZNF283","ENSG00000167637"
"2703","ENST00000266544",7542,7549,8,"*","8mer",-3464,4,"-",FALSE,"NDUFA9","ENSG00000139180.11",-0.0353940974680615,6.73545756660292,0.125900343896753,0.722721159225117,1,7925.608,"NDUFA9",-1.00844160990996,1,0,3,0,1,0,"NDUFA9","ENSG00000139180"
"4269","ENST00000298307",4380,4387,8,"*","8mer",-3464,0,"-",FALSE,"KLHDC2","ENSG00000165516.11",-0.0457807514010899,3.29751216533102,0.0417501423803168,0.838096787601988,1,3772.089,"KLHDC2",-0.576467869419572,1,0,1,0,0,0,"KLHDC2","ENSG00000165516"
"6470","ENST00000327876",12249,12256,8,"*","7mer-a1",-3464,0,"-",FALSE,"KCNK12","ENSG00000184261.5",-0.218270229345903,2.67896508364906,0.676621344531537,0.410752585452144,1,13121.7115,"KCNK12",-1.65658773231015,1,4,0,0,0,0,"KCNK12","ENSG00000184261"
"8407","ENST00000352645",4417,4424,8,"*","8mer",-3464,3,"-",FALSE,"ZC3H7B","ENSG00000100403.12",0.118324890631413,1.70508215305063,0.112848170560283,0.736924545201911,1,5598.2065,"ZC3H7B",-0.522585882262269,1,0,0,0,1,0,"ZC3H7B","ENSG00000100403"
"8954","ENST00000356956",7366,7373,8,"*","8mer",-3464,0,"-",TRUE,"IGF2R","ENSG00000197081.16",0.103013793382412,2.69074248643174,0.266441415891975,0.605728952234554,1,14310.384,"IGF2R",-1.47962617016922,1,1,3,0,2,0,"IGF2R","ENSG00000197081"
"9049","ENST00000357402",1312,1319,8,"*","8mer",-3464,0,"-",TRUE,"MVP","ENSG00000013364.19",0.230712656296817,5.4085286715943,2.61000222178685,0.106191613615258,1,2510.4805,"MVP",-0.101944366256398,0,0,0,0,1,0,"MVP","ENSG00000013364"
"9814","ENST00000361507",5086,5093,8,"*","7mer-a1",-3464,3,"-",FALSE,"GAB2","ENSG00000033327.13",-0.0397617340281956,4.01094235345166,0.0585770754041643,0.808759231401849,1,6108.2825,"GAB2",-0.548445934880535,0,1,0,0,2,0,"GAB2","ENSG00000033327"
"14440","ENST00000395353",1312,1319,8,"*","8mer",-3464,0,"-",TRUE,"MVP","ENSG00000013364.19",0.355960544228576,2.18023061342541,0.145104126716483,0.703258637190034,1,2643.574,"MVP",-0.101944366256398,0,0,0,0,1,0,"MVP","ENSG00000013364"
"16121","ENST00000409697",1321,1328,8,"*","7mer-a1",-3464,0,"-",TRUE,"CCDC14","ENSG00000175455.16",-0.131511087938852,1.6099760689959,0.0274239609461784,0.868470319293089,1,3243.239,"CCDC14",-0.101944366256398,0,0,0,0,1,0,"CCDC14","ENSG00000175455"
"20808","ENST00000508164",130,137,8,"*","8mer",-3464,4,"-",TRUE,"TSPAN17","ENSG00000048140.18",0.100251469109921,4.90380897334558,0.671473812796132,0.412538240300174,1,2255.8095,"TSPAN17",-0.411529887600128,0,0,1,0,1,0,"TSPAN17","ENSG00000048140"
"21242","ENST00000515708",130,137,8,"*","8mer",-3464,4,"-",TRUE,"TSPAN17","ENSG00000048140.18",0.022213702462923,3.09091210889661,0.00279403998645833,0.957844507415418,1,2146.953,"TSPAN17",-0.411529887600128,0,0,1,0,1,0,"TSPAN17","ENSG00000048140"
"22198","ENST00000533626",5156,5163,8,"*","7mer-a1",-3464,4,"-",FALSE,"EIF3F","ENSG00000175390.15",0.0517809950164169,3.1609587885646,0.01539342265629,0.901259666838961,1,6380.202,"EIF3F",-1.27207375295937,1,2,0,0,0,0,"EIF3F","ENSG00000175390"
"28594","ENST00000651655",5156,5163,8,"*","7mer-a1",-3464,4,"-",FALSE,"EIF3F","ENSG00000175390.15",0.034838953238576,3.99087784567137,0.0219668839937643,0.88217523002904,1,5742.674,"EIF3F",-1.27207375295937,1,2,0,0,0,0,"EIF3F","ENSG00000175390"
"4701","ENST00000304177",8790,8797,8,"*","7mer-a1",-3461,0,"-",FALSE,"C15orf40","ENSG00000169609.14",0.0446578897501283,3.31064156137019,0.0648971108219945,0.798916880264244,1,10382.632,"C15orf40",-1.55993432411089,0,3,4,0,0,0,"C15orf40","ENSG00000169609"
"4768","ENST00000305366",1115,1122,8,"*","7mer-a1",-3461,0,"-",FALSE,"TM4SF1","ENSG00000169908.12",0.0900143245848076,3.22146001818001,0.0299274349778198,0.862654983045826,1,1115.2185,"TM4SF1",-0.413901892571699,0,1,0,0,0,0,"TM4SF1","ENSG00000169908"
"4890","ENST00000306749",6133,6140,8,"*","7mer-a1",-3461,4,"-",TRUE,"FASN","ENSG00000169710.9",-0.00304521624648733,2.92387324620931,0.000191047054593163,0.988972008912392,1,7420.388,"FASN",-0.123264746739466,0,0,0,0,1,0,"FASN","ENSG00000169710"
"15904","ENST00000408923",994,1001,8,"*","7mer-a1",-3461,3,"-",TRUE,"RGS14","ENSG00000169220.18",0.504353882457683,1.73148747890657,0.0819928225537687,0.774614746442376,1,1925.474,"RGS14",-0.11751402278532,0,0,0,0,1,0,"RGS14","ENSG00000169220"
"28529","ENST00000651255",2203,2210,8,"*","7mer-a1",-3461,0,"-",FALSE,"MS4A4E","ENSG00000214787.11",-0.161399049721433,2.2590612257746,0.351591983143739,0.55321332757168,1,1808.114,"MS4A4E",-0.455346061389238,0,1,0,0,1,0,"MS4A4E","ENSG00000214787"
"55","ENST00000031146",768,775,8,"*","7mer-a1",-3458,0,"-",FALSE,"SLC39A9","ENSG00000029364.12",-1.5793631227187,2.46261172474489,4.73284396708336,0.0295919160046993,0.841099922459967,4735.0735,"SLC39A9",-0.515738962183963,0,1,1,0,0,0,"SLC39A9","ENSG00000029364"
"88","ENST00000074304",3442,3449,8,"*","7mer-a1",-3458,0,"-",FALSE,"INPP4A","ENSG00000040933.16",-0.0820156821385276,3.57895266531379,0.17050822049934,0.67966053050514,1,6222.512,"INPP4A",-0.413001137244126,0,1,0,0,0,0,"INPP4A","ENSG00000040933"
"1453","ENST00000257430",3643,3650,8,"*","7mer-a1",-3458,0,"-",TRUE,"APC","ENSG00000134982.17",0.151992068588749,6.2978455790459,2.61617430095154,0.105779193358996,1,9583.087,"APC",-0.845645124120334,0,1,0,0,2,0,"APC","ENSG00000134982"
"1725","ENST00000261038",2574,2581,8,"*","7mer-a1",-3458,0,"-",FALSE,"SLC49A4","ENSG00000138463.9",0.0779997268571881,3.23683733324821,0.13083734283107,0.717565428218174,1,2796.923,"SLC49A4",-0.413001137244126,0,1,0,0,0,0,"SLC49A4","ENSG00000138463"
"1947","ENST00000262039",219,226,8,"*","7mer-a1",-3458,0,"-",TRUE,"PIK3C3","ENSG00000078142.14",0.13985331467859,3.12744377620161,0.494745162309163,0.481818197332671,1,7871.5865,"PIK3C3",-1.16266410039293,0,1,2,0,2,0,"PIK3C3","ENSG00000078142"
"2102","ENST00000262605",1418,1425,8,"*","7mer-a1",-3458,0,"-",FALSE,"TTPAL","ENSG00000124120.11",-0.16125253212828,2.65559542548894,0.037609781857963,0.846228801459654,1,6032.2015,"TTPAL",-0.754808505257525,0,1,2,0,0,0,"TTPAL","ENSG00000124120"
"2588","ENST00000265343",7633,7640,8,"*","7mer-a1",-3458,3,"-",FALSE,"AFF4","ENSG00000072364.13",0.365990284764306,2.94412782994724,2.22768897714075,0.1355564699042,1,8260.9765,"AFF4",-0.552803146919741,0,1,0,0,2,0,"AFF4","ENSG00000072364"
"3132","ENST00000273860",312,319,8,"*","7mer-a1",-3458,0,"-",TRUE,"OCIAD2","ENSG00000145247.12",-0.0131681208695758,5.53323843960419,0.0275107304777649,0.868264301537492,1,338.885,"OCIAD2",-0.101361462160162,0,0,0,0,1,0,"OCIAD2","ENSG00000145247"
"4089","ENST00000296088",1795,1802,8,"*","7mer-a1",-3458,0,"-",TRUE,"SNRK","ENSG00000163788.14",0.0349272309180257,4.35169167346485,0.0443276604446083,0.833245181477355,1,4640.5815,"SNRK",-1.03021133901751,0,1,1,0,2,0,"SNRK","ENSG00000163788"
"4847","ENST00000306336",1922,1929,8,"*","7mer-a1",-3458,0,"-",FALSE,"C2orf68","ENSG00000168887.11",0.0284167841616232,1.73202049274205,0.010376958578707,0.918861959870738,1,4095.4995,"C2orf68",-0.462679742415362,0,1,0,0,1,0,"C2orf68","ENSG00000168887"
"6095","ENST00000323013",1191,1198,8,"*","7mer-a1",-3458,0,"-",FALSE,"RRP7A","ENSG00000189306.11",0.107751615340586,4.55621913486905,0.967081823836826,0.325409043470162,1,5344.0355,"RRP7A",-1.50930865620303,0,2,5,0,2,0,"RRP7A","ENSG00000189306"
"6148","ENST00000323646",328,335,8,"*","7mer-a1",-3458,0,"-",TRUE,"PLAAT3","ENSG00000176485.13",0.163089089656821,5.59574155775265,3.88803380289951,0.0486313256384098,1,2341.8405,"PLAAT3",-0.101361462160162,0,0,0,0,1,0,"PLAAT3","ENSG00000176485"
"6871","ENST00000332884",2880,2887,8,"*","7mer-a1",-3458,0,"-",FALSE,"CYP2U1","ENSG00000155016.18",0.028973163796675,2.91488270536751,0.0137319441450199,0.906714738375048,1,4049.996,"CYP2U1",-0.413001137244126,0,1,0,0,0,0,"CYP2U1","ENSG00000155016"
"7200","ENST00000336643",966,973,8,"*","7mer-a1",-3458,0,"-",FALSE,"SLC39A9","ENSG00000029364.12",0.0358750132814758,3.74064487714165,0.0118456570501042,0.913331177021145,1,4950.6615,"SLC39A9",-0.515738962183963,0,1,1,0,0,0,"SLC39A9","ENSG00000029364"
"7290","ENST00000337435",5265,5272,8,"*","7mer-a1",-3458,3,"-",FALSE,"NIPA1","ENSG00000170113.16",-0.0572427014332088,4.10207792932346,0.190603206846111,0.662415047240481,1,5739.33,"NIPA1",-0.987472971630266,0,2,1,0,0,0,"NIPA1","ENSG00000170113"
"8108","ENST00000346085",7004,7011,8,"*","7mer-a1",-3458,0,"-",TRUE,"ARID1B","ENSG00000049618.24",0.548853664482212,1.7278518947037,0.809944458649444,0.36813667201875,1,9070.409,"ARID1B",-0.932583975075566,0,1,1,0,1,0,"ARID1B","ENSG00000049618"
"8454","ENST00000353379",775,782,8,"*","7mer-a1",-3458,4,"-",TRUE,"CDK10","ENSG00000185324.22",0.161962544601665,2.54819650947822,0.314162585445398,0.575137019025468,1,1460.809,"CDK10",-0.122919774579446,0,0,0,0,1,0,"CDK10","ENSG00000185324"
"9890","ENST00000361804",4029,4036,8,"*","7mer-a1",-3458,0,"-",FALSE,"SMC3","ENSG00000108055.11",0.279834344536202,4.63805468517965,3.05965263017793,0.0802588254836647,1,4440.246,"SMC3",-0.548171217351253,0,1,0,0,1,0,"SMC3","ENSG00000108055"
"10330","ENST00000367876",4955,4962,8,"*","7mer-a1",-3458,3,"-",FALSE,"POGK","ENSG00000143157.12",-0.0867631833887014,4.20290293626903,0.284349574793077,0.593864420074231,1,5418.613,"POGK",-0.639443296422026,0,1,1,0,0,0,"POGK","ENSG00000143157"
"11460","ENST00000372904",1418,1425,8,"*","7mer-a1",-3458,0,"-",FALSE,"TTPAL","ENSG00000124120.11",0.0613934389395865,1.91907526977307,0.000659981654219877,0.979504513846788,1,6046.6205,"TTPAL",-0.754808505257525,0,1,2,0,0,0,"TTPAL","ENSG00000124120"
"12318","ENST00000376759",2628,2635,8,"*","7mer-a1",-3458,5,"-",FALSE,"RBM3","ENSG00000102317.18",0.17445606963492,4.25421264931564,0.954021911308082,0.328697662934266,1,4057.4655,"RBM3",-0.493173873283485,0,1,0,0,0,0,"RBM3","ENSG00000102317"
"13150","ENST00000381151",1726,1733,8,"*","7mer-a1",-3458,0,"-",TRUE,"SLC5A3","ENSG00000198743.7",0.0469090185990473,2.13708085573855,0.0237023334804229,0.877644726997463,1,9760.7315,"SLC5A3",-1.48900227296969,0,1,4,0,3,0,"SLC5A3","ENSG00000198743"
"14055","ENST00000393792",2081,2088,8,"*","7mer-a1",-3458,0,"-",FALSE,"UBTD2","ENSG00000168246.6",0.0735780140593811,4.70626888749901,0.518758957134057,0.471371556156268,1,2279.1455,"UBTD2",-0.556579906240582,0,1,1,0,0,0,"UBTD2","ENSG00000168246"
"16480","ENST00000415826",328,335,8,"*","7mer-a1",-3458,0,"-",TRUE,"PLAAT3","ENSG00000176485.13",0.0368872639283986,5.51253458172579,0.0888100632107909,0.765695399277844,1,801.2645,"PLAAT3",-0.101361462160162,0,0,0,0,1,0,"PLAAT3","ENSG00000176485"
"16523","ENST00000416195",2260,2267,8,"*","7mer-a1",-3458,0,"-",FALSE,"SP3","ENSG00000172845.18",0.701392384013237,2.51568829860735,0.367303214348905,0.544477929467193,1,2733.0705,"SP3",-0.654376232035968,0,1,0,0,1,0,"SP3","ENSG00000172845"
